Line;File;TrnID;Time;Min;ON;OpThreshold;ClksThisMin;SpClass;Qn;ICIgood;tWUTrisk;Marked;Start;NofClx;nActualClx;medianKHz;avEndF;nRisingIPIs;avSPL;avPkAt;avBWx8;TrDur_us;AvPRF;nICIrising;MinICI_us;midpointICI;MaxICI_us;ClkNofMinICI;ClkNofMaxICI;NofClstrs;avClstrNx8;avclF0;avclF1;avPkIPI;BeforeIPIratio;PreIPIratio;Post1IPIratio;Post2IPIratio;EndIPIratio;EncSpN;Timedrift;Time_adj;Day;Time_CET;HP;Time_UTC
16851;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;97;19/08/22 06:07;64500727;TRUE;0;3931;NBHF;Mod;yes;0;FALSE;7670972;10;10;126;127;4;24;4;15;10152;985;3;198;202;206;6;7;10;8;0;0;32;2.59;0.97;1.02;1.04;1.01;n/a;-140.315.789.473.684;2022-08-19 06:07:36.951702;231;NA;0;2022-08-19 04:07:38.35486
16852;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;98;19/08/22 06:07;64500727;TRUE;0;3931;NBHF;Mod;yes;0;FALSE;7673604;20;20;127;130;11;25;5;15;20000;1000;7;195;196;402;16;17;20;8;0;0;31;3.06;1;0.98;1;1;n/a;-140.315.789.473.684;2022-08-19 06:07:36.964862;231;NA;0;2022-08-19 04:07:38.36802
16853;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;1;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;High;yes;0;FALSE;183334;14;14;126;130;8;25;4;15;31890;439;3;434;455;476;14;2;14;8;0;0;31;2.13;1.08;0.99;0.99;1.01;n/a;-140.315.789.473.684;2022-08-19 06:07:59.513512;231;NA;0;2022-08-19 04:08:00.91667
16854;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;3;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;Mod;yes;0;FALSE;244764;9;9;127;128;5;27;6;2;11235;801;2;245;252;253;5;3;9;8;0;0;32;2.66;0.98;1.03;1.02;1.02;n/a;-140.315.789.473.684;2022-08-19 06:07:59.820662;231;NA;0;2022-08-19 04:08:01.22382
16855;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;8;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;Mod;yes;0;FALSE;521709;19;19;127;131;12;24;5;15;38383;495;6;325;348;431;19;2;19;8;0;0;31;2.49;1.01;0.98;0.99;1.01;n/a;-140.315.789.473.684;2022-08-19 06:08:01.205387;231;NA;0;2022-08-19 04:08:02.608545
16856;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;12;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;Mod;yes;7;FALSE;826400;19;19;127;126;12;28;5;15;41394;459;5;415;436;466;19;3;19;8;0;0;33;2.45;0.95;1;0.99;1.01;n/a;-140.315.789.473.684;2022-08-19 06:08:02.728842;231;NA;0;2022-08-19 04:08:04.132
16857;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;14;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;High;yes;0;FALSE;847835;11;48;125;129;37;26;5;15;18151;606;15;259;331;621;43;12;48;8;0;0;31;2.47;1.01;0.98;0.98;1;n/a;-140.315.789.473.684;2022-08-19 06:08:02.836017;231;NA;0;2022-08-19 04:08:04.239175
16858;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;15;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;Mod;yes;0;FALSE;864085;24;24;126;128;16;23;4;15;33898;708;10;256;260;523;2;18;24;8;0;0;31;2.57;1;0.98;0.97;0.99;n/a;-140.315.789.473.684;2022-08-19 06:08:02.917267;231;NA;0;2022-08-19 04:08:04.320425
16859;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;16;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;Mod;yes;0;FALSE;875786;13;13;127;129;9;25;4;12;20766;626;6;251;253;263;9;8;13;8;0;0;31;1.96;1;0.98;1.01;1;n/a;-140.315.789.473.684;2022-08-19 06:08:02.975772;231;NA;0;2022-08-19 04:08:04.37893
16860;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;17;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;Mod;yes;0;FALSE;885190;9;17;127;131;15;25;4;15;11278;798;6;245;253;499;3;10;17;8;0;0;31;2.44;1.06;0.97;0.99;1.01;n/a;-140.315.789.473.684;2022-08-19 06:08:03.022792;231;NA;0;2022-08-19 04:08:04.42595
16861;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;19;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;Mod;yes;0;FALSE;896335;20;20;125;129;14;23;4;13;24301;823;9;240;241;248;18;5;20;8;0;0;31;3.55;1.03;0.97;0.97;1;n/a;-140.315.789.473.684;2022-08-19 06:08:03.078517;231;NA;0;2022-08-19 04:08:04.481675
16862;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;22;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;Mod;yes;0;FALSE;4499674;12;38;127;131;14;24;4;15;60301;199;5;558;1003;1565;38;13;38;8;0;0;31;2.29;1.06;0.99;1;1.01;n/a;-140.315.789.473.684;2022-08-19 06:08:21.095212;231;NA;0;2022-08-19 04:08:22.49837
16863;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;24;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;Mod;yes;0;FALSE;4538559;38;38;128;130;11;23;4;15;83150;457;12;330;839;884;31;13;38;8;0;0;31;2.06;1.01;1;0.99;1.01;n/a;-140.315.789.473.684;2022-08-19 06:08:21.289637;231;NA;0;2022-08-19 04:08:22.692795
16864;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;25;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;Mod;yes;0;FALSE;4557593;11;11;126;130;8;23;4;15;19163;574;4;339;356;699;10;6;11;8;0;0;31;2.32;1;0.98;0.99;1.01;n/a;-140.315.789.473.684;2022-08-19 06:08:21.384807;231;NA;0;2022-08-19 04:08:22.787965
16865;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;26;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;Mod;yes;0;FALSE;4562435;8;8;128;134;1;24;5;15;17738;451;3;319;323;653;8;6;8;8;0;0;31;1.94;1;0.99;1;1.03;n/a;-140.315.789.473.684;2022-08-19 06:08:21.409017;231;NA;0;2022-08-19 04:08:22.812175
16866;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;27;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;Mod;yes;0;FALSE;4566912;9;9;127;126;3;23;4;15;13595;662;3;296;309;311;7;2;9;8;0;0;31;2.44;0.99;0.99;1.01;0.98;n/a;-140.315.789.473.684;2022-08-19 06:08:21.431402;231;NA;0;2022-08-19 04:08:22.83456
16867;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;28;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;Mod;yes;0;FALSE;4570206;8;8;128;130;4;24;4;15;11379;703;1;280;286;289;6;2;8;8;0;0;31;2.48;1;1;0.97;1.01;n/a;-140.315.789.473.684;2022-08-19 06:08:21.447872;231;NA;0;2022-08-19 04:08:22.85103
16868;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;29;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;Mod;yes;0;FALSE;4573848;41;41;127;130;19;24;4;15;57503;713;21;256;262;532;39;14;41;8;0;0;31;2.05;1.02;0.99;0.99;1.01;n/a;-140.315.789.473.684;2022-08-19 06:08:21.466082;231;NA;0;2022-08-19 04:08:22.86924
16869;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;33;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;Mod;yes;0;FALSE;4610620;11;11;127;131;6;24;4;15;16081;684;4;238;242;251;11;6;11;8;0;0;31;1.93;1.02;0.98;0.99;1.01;n/a;-140.315.789.473.684;2022-08-19 06:08:21.649942;231;NA;0;2022-08-19 04:08:23.0531
16870;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;36;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;Mod;yes;0;FALSE;4820259;35;35;127;131;18;26;4;15;136718;256;11;580;695;1325;35;2;35;8;0;0;31;2.37;1.03;0.99;0.99;1.01;n/a;-140.315.789.473.684;2022-08-19 06:08:22.698137;231;NA;0;2022-08-19 04:08:24.101295
16871;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;52;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;High;yes;0;FALSE;5192371;26;26;127;130;23;32;6;6;48059;541;5;340;369;402;24;2;26;8;0;0;31;3.33;1;0.99;0.98;1;n/a;-140.315.789.473.684;2022-08-19 06:08:24.558697;231;NA;0;2022-08-19 04:08:25.961855
16872;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;53;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;High;yes;0;FALSE;5212268;25;25;126;129;17;26;4;10;33783;740;10;260;268;533;14;18;25;8;0;0;31;4.45;1;0.98;0.98;1;n/a;-140.315.789.473.684;2022-08-19 06:08:24.658182;231;NA;0;2022-08-19 04:08:26.06134
16873;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;56;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;Mod;yes;0;FALSE;5254672;34;34;126;128;22;38;8;8;41162;826;12;224;242;322;27;2;34;8;0;0;31;3.1;1.05;0.98;0.98;0.99;n/a;-140.315.789.473.684;2022-08-19 06:08:24.870202;231;NA;0;2022-08-19 04:08:26.27336
16874;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;60;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;Mod;yes;0;FALSE;8859952;12;12;127;130;3;23;4;15;60301;199;0;766;882;1007;12;2;12;8;0;0;31;1.98;1.11;0.98;0.99;1.01;n/a;-140.315.789.473.684;2022-08-19 06:08:42.896602;231;NA;0;2022-08-19 04:08:44.29976
16875;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;61;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;High;yes;0;FALSE;8877815;89;89;127;130;56;31;6;15;197777;450;29;326;495;797;88;59;89;8;0;0;31;2.38;1.02;0.99;0.98;1.01;n/a;-140.315.789.473.684;2022-08-19 06:08:42.985917;231;NA;0;2022-08-19 04:08:44.389075
16876;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;62;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;High;yes;0;FALSE;8921927;41;65;127;130;42;27;5;15;57746;710;26;256;278;528;65;42;65;8;0;0;31;2.29;1;0.99;0.98;1.01;n/a;-140.315.789.473.684;2022-08-19 06:08:43.206477;231;NA;0;2022-08-19 04:08:44.609635
16877;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;63;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;High;yes;0;FALSE;8940786;278;278;127;130;190;29;6;9;331742;838;116;216;237;465;266;177;278;8;0;0;31;2.59;1;0.99;0.99;1;n/a;-140.315.789.473.684;2022-08-19 06:08:43.300772;231;NA;0;2022-08-19 04:08:44.70393
16878;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;64;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;High;yes;0;FALSE;9008656;43;43;127;130;34;28;5;10;45891;937;16;207;213;220;43;6;43;8;0;0;31;2.17;1.01;0.98;0.99;1.01;n/a;-140.315.789.473.684;2022-08-19 06:08:43.640122;231;NA;0;2022-08-19 04:08:45.04328
16879;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;65;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;Mod;yes;0;FALSE;9022012;32;55;127;130;37;29;5;10;32820;975;28;143;200;410;21;33;55;8;0;0;31;2.57;1;0.98;0.99;1.01;n/a;-140.315.789.473.684;2022-08-19 06:08:43.706902;231;NA;0;2022-08-19 04:08:45.11006
16880;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;66;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;Mod;yes;0;FALSE;9035172;14;14;127;132;8;31;6;11;15873;882;6;194;195;203;5;4;14;8;0;0;32;2.2;0.98;1.02;1.01;1.05;n/a;-140.315.789.473.684;2022-08-19 06:08:43.772702;231;NA;0;2022-08-19 04:08:45.17586
16881;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;67;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;High;yes;0;FALSE;9175928;469;469;127;130;331;29;6;10;750400;625;167;160;255;1397;460;21;469;8;0;0;31;2.48;1;0.98;0.99;1;n/a;-140.315.789.473.684;2022-08-19 06:08:44.476482;231;NA;0;2022-08-19 04:08:45.87964
16882;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;68;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;High;yes;0;FALSE;9328397;39;39;127;130;28;28;6;11;41845;932;16;208;212;221;33;5;39;8;0;0;31;2.48;1;0.98;0.99;1.01;n/a;-140.315.789.473.684;2022-08-19 06:08:45.238827;231;NA;0;2022-08-19 04:08:46.641985
16883;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;69;19/08/22 06:08;64500728;TRUE;0;5067;NBHF;High;yes;0;FALSE;9337394;76;76;128;130;59;48;8;3;78269;971;32;194;208;274;72;2;76;8;0;0;31;2.58;1;0.99;0.99;1;n/a;-140.315.789.473.684;2022-08-19 06:08:45.283812;231;NA;0;2022-08-19 04:08:46.68697
16884;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;1;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;High;yes;0;FALSE;890334;102;102;127;130;72;25;5;15;287323;355;27;327;508;1270;94;2;102;8;0;0;31;2.57;1;0.98;0.98;1;n/a;-140.315.789.473.684;2022-08-19 06:09:03.048512;231;NA;0;2022-08-19 04:09:04.45167
16885;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;2;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;High;yes;0;FALSE;949306;51;52;127;130;44;27;5;15;83197;613;19;267;310;2122;50;52;52;8;0;0;31;2.01;0.99;0.97;0.99;1.01;n/a;-140.315.789.473.684;2022-08-19 06:09:03.343372;231;NA;0;2022-08-19 04:09:04.74653
16886;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;3;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;High;yes;0;FALSE;968199;123;353;127;130;226;27;5;13;156488;786;155;206;252;525;342;16;353;8;0;0;31;2.99;1.01;0.99;0.99;1.01;n/a;-140.315.789.473.684;2022-08-19 06:09:03.437837;231;NA;0;2022-08-19 04:09:04.840995
16887;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;5;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;High;yes;0;FALSE;1059730;26;26;127;130;19;29;5;15;26449;983;11;198;202;209;16;3;26;8;0;0;31;3.49;0.99;0.98;0.99;1.01;n/a;-140.315.789.473.684;2022-08-19 06:09:03.895492;231;NA;0;2022-08-19 04:09:05.29865
16888;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;8;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;High;yes;0;FALSE;1210902;12;93;127;130;64;29;6;5;60000;200;20;354;1004;1622;77;13;93;8;0;0;31;2.6;1.05;0.99;0.99;1;n/a;-140.315.789.473.684;2022-08-19 06:09:04.651352;231;NA;0;2022-08-19 04:09:06.05451
16889;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;9;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;Mod;yes;0;FALSE;1266253;22;22;127;131;15;28;6;5;39215;561;3;297;357;434;8;2;22;9;0;0;31;3.27;1.01;0.99;0.98;1.01;n/a;-140.315.789.473.684;2022-08-19 06:09:04.928107;231;NA;0;2022-08-19 04:09:06.331265
16890;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;10;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;High;yes;0;FALSE;1282289;104;104;127;129;62;27;5;14;135770;766;44;247;261;528;104;26;104;8;0;0;31;2.42;1;0.99;0.98;1;n/a;-140.315.789.473.684;2022-08-19 06:09:05.008287;231;NA;0;2022-08-19 04:09:06.411445
16891;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;11;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;High;yes;0;FALSE;1311440;48;48;127;130;29;25;4;14;59332;809;18;241;244;501;45;23;48;8;0;0;32;2.07;0.99;1.02;1.02;1.04;n/a;-140.315.789.473.684;2022-08-19 06:09:05.154042;231;NA;0;2022-08-19 04:09:06.5572
16892;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;13;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;Mod;yes;0;FALSE;1329582;11;11;126;129;8;24;4;15;13126;838;3;234;247;247;4;5;11;8;0;0;31;2.01;1.09;0.99;0.97;1;n/a;-140.315.789.473.684;2022-08-19 06:09:05.244752;231;NA;0;2022-08-19 04:09:06.64791
16893;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;15;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;Mod;yes;0;FALSE;1340222;9;9;126;129;6;23;3;15;10452;861;4;225;230;236;8;3;9;8;0;0;31;3.93;1;0.99;0.98;1;n/a;-140.315.789.473.684;2022-08-19 06:09:05.297952;231;NA;0;2022-08-19 04:09:06.70111
16894;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;16;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;Mod;yes;0;FALSE;1342775;25;25;126;129;15;22;4;15;30826;811;11;223;233;464;21;10;25;8;0;0;31;2.79;1.04;0.98;0.99;1;n/a;-140.315.789.473.684;2022-08-19 06:09:05.310717;231;NA;0;2022-08-19 04:09:06.713875
16895;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;17;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;Mod;yes;0;FALSE;1349642;9;9;126;127;3;22;4;15;10158;886;3;221;228;230;6;7;9;8;0;0;32;2.24;0.96;1.03;1.04;1.02;n/a;-140.315.789.473.684;2022-08-19 06:09:05.345052;231;NA;0;2022-08-19 04:09:06.74821
16896;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;18;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;Mod;yes;0;FALSE;1363827;19;19;126;130;15;23;4;15;20474;928;7;210;217;220;19;2;19;8;0;0;31;3.01;1;0.98;0.98;1.01;n/a;-140.315.789.473.684;2022-08-19 06:09:05.415977;231;NA;0;2022-08-19 04:09:06.819135
16897;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;19;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;Mod;yes;0;FALSE;1369207;14;14;127;127;8;25;4;15;14846;943;6;206;217;217;9;7;14;8;0;0;31;4.94;1.02;1;0.97;0.99;n/a;-140.315.789.473.684;2022-08-19 06:09:05.442877;231;NA;0;2022-08-19 04:09:06.846035
16898;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;20;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;Mod;yes;0;FALSE;1376373;35;35;127;129;23;24;4;15;75921;461;18;199;408;1206;14;29;35;8;0;0;31;2.63;1.13;0.99;0.97;1;n/a;-140.315.789.473.684;2022-08-19 06:09:05.478707;231;NA;0;2022-08-19 04:09:06.881865
16899;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;25;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;Mod;yes;0;FALSE;3270624;16;30;126;129;21;26;5;15;18038;887;15;219;224;448;27;17;30;8;0;0;31;2.61;1;0.98;0.99;1;n/a;-140.315.789.473.684;2022-08-19 06:09:14.949962;231;NA;0;2022-08-19 04:09:16.35312
16900;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;28;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;Mod;yes;0;FALSE;3481504;18;18;127;130;6;21;4;15;46997;383;2;490;524;559;17;3;18;8;0;0;31;2.2;1.07;0.99;1;1.01;n/a;-140.315.789.473.684;2022-08-19 06:09:16.004362;231;NA;0;2022-08-19 04:09:17.40752
16901;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;30;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;Mod;yes;0;FALSE;3512837;15;15;124;126;11;23;6;15;25000;600;5;316;335;344;13;4;15;8;0;0;32;2.64;0.98;1;0.99;1.01;n/a;-140.315.789.473.684;2022-08-19 06:09:16.161027;231;NA;0;2022-08-19 04:09:17.564185
16902;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;31;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;Mod;yes;0;FALSE;3572727;16;16;128;131;10;25;9;12;19370;826;7;227;237;306;5;2;16;8;0;0;31;2.24;1.01;0.99;0.99;1.01;n/a;-140.315.789.473.684;2022-08-19 06:09:16.460477;231;NA;0;2022-08-19 04:09:17.863635
16903;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;33;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;Mod;yes;0;FALSE;3579589;11;11;128;132;7;25;5;10;15714;700;4;228;231;290;10;2;11;8;0;0;31;3.37;0.99;1.01;1;1.02;n/a;-140.315.789.473.684;2022-08-19 06:09:16.494787;231;NA;0;2022-08-19 04:09:17.897945
16904;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;37;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;Mod;yes;0;FALSE;3774297;11;11;128;131;6;20;5;15;53398;206;0;775;1009;1187;11;2;11;8;0;0;31;2.71;0.99;0.99;0.99;1.01;n/a;-140.315.789.473.684;2022-08-19 06:09:17.468327;231;NA;0;2022-08-19 04:09:18.871485
16905;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;45;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;High;yes;0;FALSE;7518680;35;35;127;128;25;29;5;15;83135;421;4;420;472;1050;35;5;35;8;0;0;31;2.21;1;0.99;0.98;0.99;n/a;-140.315.789.473.684;2022-08-19 06:09:36.190242;231;NA;0;2022-08-19 04:09:37.5934
16906;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;49;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;Mod;yes;0;FALSE;7565564;9;9;127;127;2;21;4;15;11811;762;3;257;257;271;4;5;9;8;0;0;32;1.91;0.96;1.02;1.02;1.02;n/a;-140.315.789.473.684;2022-08-19 06:09:36.424662;231;NA;0;2022-08-19 04:09:37.82782
16907;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;57;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;Mod;yes;0;FALSE;7627731;19;19;127;127;10;26;5;15;21324;891;9;218;227;230;14;10;19;8;0;0;33;2.8;0.99;1.03;1.06;1.03;n/a;-140.315.789.473.684;2022-08-19 06:09:36.735497;231;NA;0;2022-08-19 04:09:38.138655
16908;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;61;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;Mod;yes;0;FALSE;7649962;20;20;127;130;15;34;6;5;23228;861;8;204;207;414;15;17;20;8;0;0;32;2.91;0.98;1.01;1.01;1.04;n/a;-140.315.789.473.684;2022-08-19 06:09:36.846652;231;NA;0;2022-08-19 04:09:38.24981
16909;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;63;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;Mod;yes;0;FALSE;7661481;9;9;127;130;7;24;4;15;9100;989;3;195;205;208;5;2;9;8;0;0;31;2.99;1;0.97;0.97;1.01;n/a;-140.315.789.473.684;2022-08-19 06:09:36.904247;231;NA;0;2022-08-19 04:09:38.307405
16910;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;66;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;Mod;yes;0;FALSE;7807943;12;12;125;126;8;30;4;15;60000;200;1;804;1012;1268;11;2;12;8;0;0;31;2.54;1;0.97;0.97;0.97;n/a;-140.315.789.473.684;2022-08-19 06:09:37.636557;231;NA;0;2022-08-19 04:09:39.039715
16911;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;67;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;High;yes;0;FALSE;7839184;70;70;126;129;40;30;5;15;149253;469;21;301;423;736;62;58;70;8;0;0;32;2.59;0.97;1;1;1.02;n/a;-140.315.789.473.684;2022-08-19 06:09:37.792762;231;NA;0;2022-08-19 04:09:39.19592
16912;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;69;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;Mod;yes;0;FALSE;7877271;14;14;127;128;8;31;7;15;24432;573;3;237;237;346;7;2;14;9;0;0;32;2.73;0.97;1.03;1;1.03;n/a;-140.315.789.473.684;2022-08-19 06:09:37.983197;231;NA;0;2022-08-19 04:09:39.386355
16913;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;71;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;High;yes;0;FALSE;7887382;30;30;127;129;18;31;7;15;39113;767;14;209;258;316;13;2;30;11;0;0;31;2.67;1;0.98;0.99;1;n/a;-140.315.789.473.684;2022-08-19 06:09:38.033752;231;NA;0;2022-08-19 04:09:39.43691
16914;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;72;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;Mod;yes;0;FALSE;7896757;34;34;127;130;15;26;5;15;54662;622;16;245;263;512;18;16;34;8;0;0;31;2.5;1.05;0.99;0.99;1.01;n/a;-140.315.789.473.684;2022-08-19 06:09:38.080627;231;NA;0;2022-08-19 04:09:39.483785
16915;GEast_20220728_000C_FPOD6893_u_PAL file0 PART 31d 5h 6m.FP3;73;19/08/22 06:09;64500729;TRUE;0;2482;NBHF;High;yes;0;FALSE;7908703;38;38;127;129;27;27;5;10;47029;808;15;241;243;253;38;6;38;8;0;0;31;2.21;1;0.99;0.99;1;n/a;-140.315.789.473.684;2022-08-19 06:09:38.140357;231;NA;0;2022-08-19 04:09:39.543515
